--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R2:130 samples completed in 48.9722s. Avg_time = 0.3767. n_errors = 9
R62:120 samples completed in 43.6575s. Avg_time = 0.3638. n_errors = 8
R57:150 samples completed in 57.7138s. Avg_time = 0.3848. n_errors = 5
R25:110 samples completed in 42.5356s. Avg_time = 0.3867. n_errors = 5
R33:140 samples completed in 53.0920s. Avg_time = 0.3792. n_errors = 7
R21:130 samples completed in 48.9335s. Avg_time = 0.3764. n_errors = 11
R12:130 samples completed in 48.9803s. Avg_time = 0.3768. n_errors = 5
R48:130 samples completed in 50.6930s. Avg_time = 0.3899. n_errors = 4
R53:130 samples completed in 49.5604s. Avg_time = 0.3812. n_errors = 7
R61:130 samples completed in 47.6637s. Avg_time = 0.3666. n_errors = 9
R63:130 samples completed in 47.4326s. Avg_time = 0.3649. n_errors = 9
R17:110 samples completed in 41.4616s. Avg_time = 0.3769. n_errors = 6
R2:140 samples completed in 52.2862s. Avg_time = 0.3735. n_errors = 11
R7:80 samples completed in 30.4208s. Avg_time = 0.3803. n_errors = 2
R62:130 samples completed in 47.4481s. Avg_time = 0.3650. n_errors = 8
R33:150 samples completed in 56.5669s. Avg_time = 0.3771. n_errors = 8
R25:120 samples completed in 46.3105s. Avg_time = 0.3859. n_errors = 6
R48:140 samples completed in 54.1959s. Avg_time = 0.3871. n_errors = 5
R21:140 samples completed in 52.7503s. Avg_time = 0.3768. n_errors = 11
R12:140 samples completed in 52.7646s. Avg_time = 0.3769. n_errors = 5
R61:140 samples completed in 51.0521s. Avg_time = 0.3647. n_errors = 10
R53:140 samples completed in 53.4157s. Avg_time = 0.3815. n_errors = 8
R63:140 samples completed in 50.9261s. Avg_time = 0.3638. n_errors = 10
R17:120 samples completed in 45.3353s. Avg_time = 0.3778. n_errors = 7
R2:150 samples completed in 56.1135s. Avg_time = 0.3741. n_errors = 11
R62:140 samples completed in 50.9413s. Avg_time = 0.3639. n_errors = 9
R7:90 samples completed in 34.1731s. Avg_time = 0.3797. n_errors = 3
R25:130 samples completed in 49.7812s. Avg_time = 0.3829. n_errors = 7
R48:150 samples completed in 57.2876s. Avg_time = 0.3819. n_errors = 7
R21:150 samples completed in 55.7798s. Avg_time = 0.3719. n_errors = 13
R12:150 samples completed in 56.5837s. Avg_time = 0.3772. n_errors = 6
R61:150 samples completed in 54.9401s. Avg_time = 0.3663. n_errors = 10
R53:150 samples completed in 57.2733s. Avg_time = 0.3818. n_errors = 8
R63:150 samples completed in 54.6953s. Avg_time = 0.3646. n_errors = 10
R17:130 samples completed in 49.2024s. Avg_time = 0.3785. n_errors = 7
R62:150 samples completed in 54.7162s. Avg_time = 0.3648. n_errors = 9
R25:140 samples completed in 53.6468s. Avg_time = 0.3832. n_errors = 7
R7:100 samples completed in 38.2535s. Avg_time = 0.3825. n_errors = 3
R17:140 samples completed in 52.6869s. Avg_time = 0.3763. n_errors = 8
R25:150 samples completed in 57.1237s. Avg_time = 0.3808. n_errors = 8
R7:110 samples completed in 42.1261s. Avg_time = 0.3830. n_errors = 3
R17:150 samples completed in 56.6574s. Avg_time = 0.3777. n_errors = 8
R7:120 samples completed in 46.0036s. Avg_time = 0.3834. n_errors = 3
R7:130 samples completed in 49.9009s. Avg_time = 0.3839. n_errors = 3
R7:140 samples completed in 53.8097s. Avg_time = 0.3844. n_errors = 3
R7:150 samples completed in 57.6904s. Avg_time = 0.3846. n_errors = 3
ALL SIMULATIONS COMPLETE FOR ALL RANKS
merging files...
analyzing results...
--------------------------------------------------------------------------------
BEGIN ITERATION 3/10                                                            
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
                               STRUCTURE DATABASE                               
--------------------------------------------------------------------------------
structure_directory:../structure_db

        name               filename      
-------------------- --------------------
Ni_fcc               Ni_fcc_100_unit.gga.relaxed.vasp
Ni_bcc               Ni_bcc_100_unit.gga.relaxed.vasp
Ni_sc                Ni_sc_100_unit.gga.relaxed.vasp
Ni_hcp               Ni_hcp_ortho.vasp   
Ni_dia               Ni_dia_100_unit.gga.relaxed.vasp
Ni_fcc_100_unit      Ni_fcc_100_unit.gga.relaxed.vasp
Ni_fcc_110_unit      Ni_fcc_110_unit.gga.relaxed.vasp
Ni_fcc_111_unit      Ni_fcc_111_unit.gga.relaxed.vasp
Ni_fcc_100_s         Ni_fcc_100_surf.vasp
Ni_fcc_110_s         Ni_fcc_110_surf.vasp
Ni_fcc_111_s         Ni_fcc_111_surf.vasp
Ni_fcc_isf           Ni_fcc_isf.vasp     
Ni_fcc_esf           Ni_fcc_esf.vasp     
Ni_fcc_vac           Ni_fcc_sc_333_vac.vasp
Ni_fcc_o_int         Ni_fcc_sc_333_o_int.vasp
Ni_fcc_i_int         Ni_fcc_sc_333_t_int.vasp
--------------------------------------------------------------------------------
_mc_sample_type=kde
--------------------------------------------------------------------------------
                                  kde sampling                                  
--------------------------------------------------------------------------------
filename_in:/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/preconditioning_3.5NN/data/pyposmat.kde.2.out
R0: Starting iteration N=2
R0: Attemping n_samples=10000 with sampling_type=kde
R0: Using file:/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/preconditioning_3.5NN/data/pyposmat.kde.2.out
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
Chiu1999_h:0.1587890624999997
R9:10 samples completed in 21.1449s. Avg_time = 2.1145. n_errors = 0
R9:20 samples completed in 24.9043s. Avg_time = 1.2452. n_errors = 0
R9:30 samples completed in 36.4939s. Avg_time = 1.2165. n_errors = 0
R9:40 samples completed in 40.2983s. Avg_time = 1.0075. n_errors = 0
R9:50 samples completed in 44.0712s. Avg_time = 0.8814. n_errors = 0
R9:60 samples completed in 54.0426s. Avg_time = 0.9007. n_errors = 0
R9:70 samples completed in 61.9216s. Avg_time = 0.8846. n_errors = 0
R9:80 samples completed in 65.7032s. Avg_time = 0.8213. n_errors = 0
R9:90 samples completed in 69.4646s. Avg_time = 0.7718. n_errors = 0
R9:100 samples completed in 73.3049s. Avg_time = 0.7330. n_errors = 0
R9:110 samples completed in 77.1281s. Avg_time = 0.7012. n_errors = 1
R9:120 samples completed in 88.7564s. Avg_time = 0.7396. n_errors = 1
R9:130 samples completed in 96.0763s. Avg_time = 0.7390. n_errors = 2
R9:140 samples completed in 103.4866s. Avg_time = 0.7392. n_errors = 2
R9:150 samples completed in 110.4916s. Avg_time = 0.7366. n_errors = 2
Chiu1999_h:0.1587890624999997
R0:10 samples completed in 3.8408s. Avg_time = 0.3841. n_errors = 0
R0:20 samples completed in 7.7967s. Avg_time = 0.3898. n_errors = 1
R0:30 samples completed in 11.7119s. Avg_time = 0.3904. n_errors = 1
R0:40 samples completed in 15.5404s. Avg_time = 0.3885. n_errors = 1
R0:50 samples completed in 19.4008s. Avg_time = 0.3880. n_errors = 1
R0:60 samples completed in 23.2623s. Avg_time = 0.3877. n_errors = 1
R0:70 samples completed in 27.1186s. Avg_time = 0.3874. n_errors = 1
R0:80 samples completed in 30.9819s. Avg_time = 0.3873. n_errors = 1
R0:90 samples completed in 34.4745s. Avg_time = 0.3830. n_errors = 2
R0:100 samples completed in 38.3395s. Avg_time = 0.3834. n_errors = 2
R0:110 samples completed in 42.2017s. Avg_time = 0.3837. n_errors = 2
R0:120 samples completed in 46.0281s. Avg_time = 0.3836. n_errors = 3
R0:130 samples completed in 49.4969s. Avg_time = 0.3807. n_errors = 4
R0:140 samples completed in 53.3300s. Avg_time = 0.3809. n_errors = 4
R0:150 samples completed in 57.0332s. Avg_time = 0.3802. n_errors = 5
2 157 kde
Chiu1999_h:0.1587890624999997
R14:10 samples completed in 5.5758s. Avg_time = 0.5576. n_errors = 0
R14:20 samples completed in 9.4054s. Avg_time = 0.4703. n_errors = 0
R14:30 samples completed in 12.9248s. Avg_time = 0.4308. n_errors = 2
R14:40 samples completed in 16.6201s. Avg_time = 0.4155. n_errors = 3
R14:50 samples completed in 20.4026s. Avg_time = 0.4081. n_errors = 3
R14:60 samples completed in 23.7850s. Avg_time = 0.3964. n_errors = 4
R14:70 samples completed in 27.5556s. Avg_time = 0.3937. n_errors = 5
R14:80 samples completed in 31.3168s. Avg_time = 0.3915. n_errors = 5
R14:90 samples completed in 35.1044s. Avg_time = 0.3900. n_errors = 5
R14:100 samples completed in 38.9249s. Avg_time = 0.3892. n_errors = 5
R14:110 samples completed in 42.7373s. Avg_time = 0.3885. n_errors = 5
R14:120 samples completed in 46.2763s. Avg_time = 0.3856. n_errors = 6
R14:130 samples completed in 50.1027s. Avg_time = 0.3854. n_errors = 6
R14:140 samples completed in 54.0381s. Avg_time = 0.3860. n_errors = 6
R14:150 samples completed in 57.7446s. Avg_time = 0.3850. n_errors = 7
Chiu1999_h:0.1587890624999997
R4:10 samples completed in 4.9526s. Avg_time = 0.4953. n_errors = 1
R4:20 samples completed in 8.7130s. Avg_time = 0.4356. n_errors = 1
R4:30 samples completed in 12.4675s. Avg_time = 0.4156. n_errors = 1
R4:40 samples completed in 16.2202s. Avg_time = 0.4055. n_errors = 1
R4:50 samples completed in 19.9770s. Avg_time = 0.3995. n_errors = 1
R4:60 samples completed in 23.8963s. Avg_time = 0.3983. n_errors = 1
R4:70 samples completed in 26.9652s. Avg_time = 0.3852. n_errors = 3
R4:80 samples completed in 30.9647s. Avg_time = 0.3871. n_errors = 3
R4:90 samples completed in 34.7922s. Avg_time = 0.3866. n_errors = 3
R4:100 samples completed in 38.6506s. Avg_time = 0.3865. n_errors = 3
R4:110 samples completed in 42.3283s. Avg_time = 0.3848. n_errors = 4
R4:120 samples completed in 45.6909s. Avg_time = 0.3808. n_errors = 5
R4:130 samples completed in 49.4403s. Avg_time = 0.3803. n_errors = 5
R4:140 samples completed in 53.0978s. Avg_time = 0.3793. n_errors = 6
R4:150 samples completed in 56.8789s. Avg_time = 0.3792. n_errors = 6
Chiu1999_h:0.1587890624999997
R52:10 samples completed in 3.8864s. Avg_time = 0.3886. n_errors = 0
R52:20 samples completed in 7.7729s. Avg_time = 0.3886. n_errors = 0
R52:30 samples completed in 11.6733s. Avg_time = 0.3891. n_errors = 0
R52:40 samples completed in 15.5597s. Avg_time = 0.3890. n_errors = 0
R52:50 samples completed in 19.7548s. Avg_time = 0.3951. n_errors = 1
Chiu1999_h:0.1587890624999997
R52:60 samples completed in 23.6454s. Avg_time = 0.3941. n_errors = 1
R38:10 samples completed in 3.4559s. Avg_time = 0.3456. n_errors = 1
R52:70 samples completed in 27.5032s. Avg_time = 0.3929. n_errors = 1
R38:20 samples completed in 7.3206s. Avg_time = 0.3660. n_errors = 1
R52:80 samples completed in 30.7617s. Avg_time = 0.3845. n_errors = 4
Chiu1999_h:0.1587890624999997
R38:30 samples completed in 11.1733s. Avg_time = 0.3724. n_errors = 1
R52:90 samples completed in 34.6008s. Avg_time = 0.3845. n_errors = 4
R46:10 samples completed in 3.8396s. Avg_time = 0.3840. n_errors = 0
R38:40 samples completed in 15.0169s. Avg_time = 0.3754. n_errors = 1
Chiu1999_h:0.1587890624999997
R52:100 samples completed in 38.2827s. Avg_time = 0.3828. n_errors = 5
R46:20 samples completed in 7.2946s. Avg_time = 0.3647. n_errors = 2
R38:50 samples completed in 18.9466s. Avg_time = 0.3789. n_errors = 1
R30:10 samples completed in 3.8218s. Avg_time = 0.3822. n_errors = 0
R52:110 samples completed in 41.8350s. Avg_time = 0.3803. n_errors = 6
R46:30 samples completed in 10.7504s. Avg_time = 0.3583. n_errors = 3
R30:20 samples completed in 6.8877s. Avg_time = 0.3444. n_errors = 2
R52:120 samples completed in 45.6781s. Avg_time = 0.3807. n_errors = 6
R38:60 samples completed in 22.9759s. Avg_time = 0.3829. n_errors = 1
R46:40 samples completed in 14.5969s. Avg_time = 0.3649. n_errors = 3
R30:30 samples completed in 10.6162s. Avg_time = 0.3539. n_errors = 3
R46:50 samples completed in 18.0483s. Avg_time = 0.3610. n_errors = 4
R52:130 samples completed in 49.5159s. Avg_time = 0.3809. n_errors = 6
R38:70 samples completed in 26.9022s. Avg_time = 0.3843. n_errors = 1
R30:40 samples completed in 14.0730s. Avg_time = 0.3518. n_errors = 4
R46:60 samples completed in 21.8817s. Avg_time = 0.3647. n_errors = 4
R52:140 samples completed in 53.3457s. Avg_time = 0.3810. n_errors = 6
R38:80 samples completed in 30.7378s. Avg_time = 0.3842. n_errors = 1
R30:50 samples completed in 17.5257s. Avg_time = 0.3505. n_errors = 5
R46:70 samples completed in 25.3426s. Avg_time = 0.3620. n_errors = 5
R52:150 samples completed in 57.1901s. Avg_time = 0.3813. n_errors = 6
R38:90 samples completed in 34.5651s. Avg_time = 0.3841. n_errors = 1
R30:60 samples completed in 21.3671s. Avg_time = 0.3561. n_errors = 5
R46:80 samples completed in 29.2869s. Avg_time = 0.3661. n_errors = 5
R38:100 samples completed in 38.4056s. Avg_time = 0.3841. n_errors = 1
R30:70 samples completed in 25.1845s. Avg_time = 0.3598. n_errors = 5
R46:90 samples completed in 32.7474s. Avg_time = 0.3639. n_errors = 6
R38:110 samples completed in 41.8962s. Avg_time = 0.3809. n_errors = 2
R30:80 samples completed in 29.1241s. Avg_time = 0.3641. n_errors = 5
R46:100 samples completed in 36.6583s. Avg_time = 0.3666. n_errors = 6
R38:120 samples completed in 45.7944s. Avg_time = 0.3816. n_errors = 2
R30:90 samples completed in 33.0663s. Avg_time = 0.3674. n_errors = 6
R38:130 samples completed in 49.2494s. Avg_time = 0.3788. n_errors = 3
R46:110 samples completed in 40.4984s. Avg_time = 0.3682. n_errors = 6
R30:100 samples completed in 37.0158s. Avg_time = 0.3702. n_errors = 6
R46:120 samples completed in 44.3231s. Avg_time = 0.3694. n_errors = 6
R38:140 samples completed in 53.1806s. Avg_time = 0.3799. n_errors = 3
R30:110 samples completed in 40.8465s. Avg_time = 0.3713. n_errors = 6
R46:130 samples completed in 48.1459s. Avg_time = 0.3704. n_errors = 6
R38:150 samples completed in 57.0020s. Avg_time = 0.3800. n_errors = 3
R30:120 samples completed in 44.6758s. Avg_time = 0.3723. n_errors = 6
R46:140 samples completed in 51.9735s. Avg_time = 0.3712. n_errors = 6
R30:130 samples completed in 48.6037s. Avg_time = 0.3739. n_errors = 6
R46:150 samples completed in 55.9073s. Avg_time = 0.3727. n_errors = 6
R30:140 samples completed in 52.4268s. Avg_time = 0.3745. n_errors = 6
Chiu1999_h:0.1587890624999997
R30:150 samples completed in 55.8647s. Avg_time = 0.3724. n_errors = 7
R36:10 samples completed in 3.8620s. Avg_time = 0.3862. n_errors = 1
Chiu1999_h:0.1587890624999997
R36:20 samples completed in 7.4555s. Avg_time = 0.3728. n_errors = 2
Chiu1999_h:0.1587890624999997
R44:10 samples completed in 3.4977s. Avg_time = 0.3498. n_errors = 1
R36:30 samples completed in 11.3177s. Avg_time = 0.3773. n_errors = 2
R13:10 samples completed in 3.8312s. Avg_time = 0.3831. n_errors = 0
R44:20 samples completed in 7.3655s. Avg_time = 0.3683. n_errors = 1
R36:40 samples completed in 14.7957s. Avg_time = 0.3699. n_errors = 3
R13:20 samples completed in 7.6570s. Avg_time = 0.3828. n_errors = 0
Chiu1999_h:0.1587890624999997
R44:30 samples completed in 11.2300s. Avg_time = 0.3743. n_errors = 1
Chiu1999_h:0.1587890624999997
R36:50 samples completed in 18.6546s. Avg_time = 0.3731. n_errors = 3
R13:30 samples completed in 11.0753s. Avg_time = 0.3692. n_errors = 1
R22:10 samples completed in 3.7789s. Avg_time = 0.3779. n_errors = 0
R44:40 samples completed in 14.3223s. Avg_time = 0.3581. n_errors = 3
R3:10 samples completed in 3.4158s. Avg_time = 0.3416. n_errors = 1
R36:60 samples completed in 22.6233s. Avg_time = 0.3771. n_errors = 3
R13:40 samples completed in 14.8556s. Avg_time = 0.3714. n_errors = 1
R22:20 samples completed in 7.5526s. Avg_time = 0.3776. n_errors = 0
R44:50 samples completed in 18.1870s. Avg_time = 0.3637. n_errors = 3
R3:20 samples completed in 7.2207s. Avg_time = 0.3610. n_errors = 1
R36:70 samples completed in 25.7386s. Avg_time = 0.3677. n_errors = 5
R13:50 samples completed in 18.6295s. Avg_time = 0.3726. n_errors = 1
R44:60 samples completed in 21.6641s. Avg_time = 0.3611. n_errors = 4
R22:30 samples completed in 11.4436s. Avg_time = 0.3815. n_errors = 0
R3:30 samples completed in 11.2229s. Avg_time = 0.3741. n_errors = 1
Chiu1999_h:0.1587890624999997
R36:80 samples completed in 29.6007s. Avg_time = 0.3700. n_errors = 5
R13:60 samples completed in 22.4196s. Avg_time = 0.3737. n_errors = 1
R44:70 samples completed in 25.6282s. Avg_time = 0.3661. n_errors = 4
R22:40 samples completed in 15.2274s. Avg_time = 0.3807. n_errors = 0
Chiu1999_h:0.1587890624999997
R3:40 samples completed in 15.0056s. Avg_time = 0.3751. n_errors = 1
R28:10 samples completed in 3.8544s. Avg_time = 0.3854. n_errors = 0
R36:90 samples completed in 33.4424s. Avg_time = 0.3716. n_errors = 5
R13:70 samples completed in 26.2228s. Avg_time = 0.3746. n_errors = 1
R44:80 samples completed in 29.4814s. Avg_time = 0.3685. n_errors = 4
R22:50 samples completed in 19.0296s. Avg_time = 0.3806. n_errors = 0
R20:10 samples completed in 3.8656s. Avg_time = 0.3866. n_errors = 0
R3:50 samples completed in 18.7986s. Avg_time = 0.3760. n_errors = 1
R28:20 samples completed in 7.2167s. Avg_time = 0.3608. n_errors = 2
R36:100 samples completed in 37.2906s. Avg_time = 0.3729. n_errors = 5
R13:80 samples completed in 29.6151s. Avg_time = 0.3702. n_errors = 2
R22:60 samples completed in 22.0474s. Avg_time = 0.3675. n_errors = 2
R20:20 samples completed in 7.3458s. Avg_time = 0.3673. n_errors = 1
R44:90 samples completed in 33.3418s. Avg_time = 0.3705. n_errors = 4
R3:60 samples completed in 22.5725s. Avg_time = 0.3762. n_errors = 1
R28:30 samples completed in 11.0821s. Avg_time = 0.3694. n_errors = 2
R36:110 samples completed in 41.2488s. Avg_time = 0.3750. n_errors = 5
R13:90 samples completed in 33.3817s. Avg_time = 0.3709. n_errors = 2
Chiu1999_h:0.1587890624999997
R22:70 samples completed in 25.7181s. Avg_time = 0.3674. n_errors = 3
R20:30 samples completed in 10.8380s. Avg_time = 0.3613. n_errors = 2
R44:100 samples completed in 37.1974s. Avg_time = 0.3720. n_errors = 4
