/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank22:12760 samples completed in 2159.6067s. Avg_time = 0.1692. n_errors = 2
rank22:13080 samples completed in 2212.1545s. Avg_time = 0.1691. n_errors = 2
rank22:13400 samples completed in 2266.1444s. Avg_time = 0.1691. n_errors = 2
rank22:13720 samples completed in 2319.4404s. Avg_time = 0.1691. n_errors = 2
rank22:14040 samples completed in 2374.1069s. Avg_time = 0.1691. n_errors = 2
rank22:14360 samples completed in 2428.9862s. Avg_time = 0.1691. n_errors = 2
rank22:14680 samples completed in 2483.0718s. Avg_time = 0.1691. n_errors = 2
rank22:15000 samples completed in 2538.2784s. Avg_time = 0.1692. n_errors = 2
rank22:15320 samples completed in 2592.7425s. Avg_time = 0.1692. n_errors = 2
rank22:15640 samples completed in 2646.1627s. Avg_time = 0.1692. n_errors = 2
rank22:15960 samples completed in 2701.5422s. Avg_time = 0.1693. n_errors = 2
rank22:16280 samples completed in 2755.8261s. Avg_time = 0.1693. n_errors = 2
rank22:16600 samples completed in 2811.7480s. Avg_time = 0.1694. n_errors = 2
rank22:16920 samples completed in 2870.4524s. Avg_time = 0.1696. n_errors = 2
rank22:17240 samples completed in 2928.5187s. Avg_time = 0.1699. n_errors = 2
rank22:17560 samples completed in 2984.4544s. Avg_time = 0.1700. n_errors = 2
rank22:17880 samples completed in 3040.5364s. Avg_time = 0.1701. n_errors = 2
rank22:18200 samples completed in 3097.0661s. Avg_time = 0.1702. n_errors = 2
rank22:18520 samples completed in 3153.4920s. Avg_time = 0.1703. n_errors = 2
rank22:18840 samples completed in 3207.9814s. Avg_time = 0.1703. n_errors = 2
rank22:19160 samples completed in 3262.7314s. Avg_time = 0.1703. n_errors = 2
rank22:19480 samples completed in 3316.5135s. Avg_time = 0.1703. n_errors = 4
rank22:19800 samples completed in 3375.3186s. Avg_time = 0.1705. n_errors = 4
rank22:20120 samples completed in 3432.0989s. Avg_time = 0.1706. n_errors = 4
rank22:20440 samples completed in 3487.6494s. Avg_time = 0.1706. n_errors = 4
rank22:20760 samples completed in 3538.8069s. Avg_time = 0.1705. n_errors = 4
rank22:21080 samples completed in 3595.4160s. Avg_time = 0.1706. n_errors = 4
rank22:21400 samples completed in 3650.0862s. Avg_time = 0.1706. n_errors = 4
rank22:21720 samples completed in 3703.5436s. Avg_time = 0.1705. n_errors = 4
rank22:22040 samples completed in 3753.5334s. Avg_time = 0.1703. n_errors = 5
rank22:22360 samples completed in 3804.7953s. Avg_time = 0.1702. n_errors = 5
rank22:22680 samples completed in 3861.9649s. Avg_time = 0.1703. n_errors = 5
rank22:23000 samples completed in 3914.6335s. Avg_time = 0.1702. n_errors = 5
rank22:23320 samples completed in 3970.6604s. Avg_time = 0.1703. n_errors = 5
rank22:23640 samples completed in 4023.6706s. Avg_time = 0.1702. n_errors = 5
rank22:23960 samples completed in 4073.2224s. Avg_time = 0.1700. n_errors = 5
determining kde bandwidth...
[]
rank40:170 samples completed in 35.6836s. Avg_time = 0.2099. n_errors = 0
rank40:490 samples completed in 90.3942s. Avg_time = 0.1845. n_errors = 0
rank40:810 samples completed in 144.4798s. Avg_time = 0.1784. n_errors = 0
rank40:1130 samples completed in 198.7439s. Avg_time = 0.1759. n_errors = 0
rank40:1450 samples completed in 254.7876s. Avg_time = 0.1757. n_errors = 0
rank40:1770 samples completed in 308.9873s. Avg_time = 0.1746. n_errors = 0
rank40:2090 samples completed in 364.3287s. Avg_time = 0.1743. n_errors = 0
rank40:2410 samples completed in 420.8335s. Avg_time = 0.1746. n_errors = 0
rank40:2730 samples completed in 474.6983s. Avg_time = 0.1739. n_errors = 0
rank40:3050 samples completed in 530.3127s. Avg_time = 0.1739. n_errors = 0
rank40:3370 samples completed in 584.5438s. Avg_time = 0.1735. n_errors = 0
rank40:3690 samples completed in 641.0389s. Avg_time = 0.1737. n_errors = 0
rank40:4010 samples completed in 693.5286s. Avg_time = 0.1729. n_errors = 1
rank40:4330 samples completed in 748.0733s. Avg_time = 0.1728. n_errors = 1
rank40:4650 samples completed in 800.8201s. Avg_time = 0.1722. n_errors = 1
rank40:4970 samples completed in 853.7778s. Avg_time = 0.1718. n_errors = 1
rank40:5290 samples completed in 902.3385s. Avg_time = 0.1706. n_errors = 2
rank40:5610 samples completed in 954.0519s. Avg_time = 0.1701. n_errors = 2
rank40:5930 samples completed in 1007.9292s. Avg_time = 0.1700. n_errors = 2
rank40:6250 samples completed in 1059.4317s. Avg_time = 0.1695. n_errors = 3
rank40:6570 samples completed in 1113.3979s. Avg_time = 0.1695. n_errors = 3
rank40:6890 samples completed in 1166.7159s. Avg_time = 0.1693. n_errors = 3
rank40:7210 samples completed in 1219.4590s. Avg_time = 0.1691. n_errors = 3
rank40:7530 samples completed in 1273.3083s. Avg_time = 0.1691. n_errors = 3
rank40:7850 samples completed in 1325.6979s. Avg_time = 0.1689. n_errors = 3
rank40:8170 samples completed in 1379.2311s. Avg_time = 0.1688. n_errors = 3
rank40:8490 samples completed in 1433.2622s. Avg_time = 0.1688. n_errors = 3
rank40:8810 samples completed in 1487.6003s. Avg_time = 0.1689. n_errors = 3
rank40:9130 samples completed in 1541.1178s. Avg_time = 0.1688. n_errors = 3
rank40:9450 samples completed in 1596.0180s. Avg_time = 0.1689. n_errors = 3
rank40:9770 samples completed in 1650.1249s. Avg_time = 0.1689. n_errors = 3
rank40:10090 samples completed in 1703.5950s. Avg_time = 0.1688. n_errors = 3
rank40:10410 samples completed in 1757.6459s. Avg_time = 0.1688. n_errors = 3
rank40:10730 samples completed in 1810.9360s. Avg_time = 0.1688. n_errors = 3
rank40:11050 samples completed in 1866.9020s. Avg_time = 0.1690. n_errors = 3
rank40:11370 samples completed in 1918.9576s. Avg_time = 0.1688. n_errors = 3
rank40:11690 samples completed in 1973.5539s. Avg_time = 0.1688. n_errors = 3
rank40:12010 samples completed in 2027.7351s. Avg_time = 0.1688. n_errors = 3
rank40:12330 samples completed in 2080.6102s. Avg_time = 0.1687. n_errors = 3
rank40:12650 samples completed in 2133.5369s. Avg_time = 0.1687. n_errors = 3
rank40:12970 samples completed in 2186.6520s. Avg_time = 0.1686. n_errors = 3
rank40:13290 samples completed in 2239.8160s. Avg_time = 0.1685. n_errors = 3
rank40:13610 samples completed in 2292.8573s. Avg_time = 0.1685. n_errors = 3
rank40:13930 samples completed in 2346.7416s. Avg_time = 0.1685. n_errors = 3
rank40:14250 samples completed in 2401.4370s. Avg_time = 0.1685. n_errors = 3
rank40:14570 samples completed in 2456.6974s. Avg_time = 0.1686. n_errors = 3
rank40:14890 samples completed in 2510.8906s. Avg_time = 0.1686. n_errors = 3
rank40:15210 samples completed in 2566.7321s. Avg_time = 0.1688. n_errors = 3
rank40:15530 samples completed in 2619.4829s. Avg_time = 0.1687. n_errors = 3
rank40:15850 samples completed in 2675.3059s. Avg_time = 0.1688. n_errors = 3
rank40:16170 samples completed in 2729.1292s. Avg_time = 0.1688. n_errors = 3
rank40:16490 samples completed in 2783.9229s. Avg_time = 0.1688. n_errors = 3
rank40:16810 samples completed in 2840.3091s. Avg_time = 0.1690. n_errors = 3
rank40:17130 samples completed in 2901.6756s. Avg_time = 0.1694. n_errors = 3
rank40:17450 samples completed in 2957.2338s. Avg_time = 0.1695. n_errors = 3
rank40:17770 samples completed in 3010.8007s. Avg_time = 0.1694. n_errors = 4
rank40:18090 samples completed in 3068.5204s. Avg_time = 0.1696. n_errors = 4
rank40:18410 samples completed in 3125.1001s. Avg_time = 0.1698. n_errors = 4
rank40:18730 samples completed in 3180.6025s. Avg_time = 0.1698. n_errors = 4
rank40:19050 samples completed in 3235.2863s. Avg_time = 0.1698. n_errors = 4
rank40:19370 samples completed in 3290.9948s. Avg_time = 0.1699. n_errors = 4
rank40:19690 samples completed in 3349.5723s. Avg_time = 0.1701. n_errors = 5
rank40:20010 samples completed in 3405.6371s. Avg_time = 0.1702. n_errors = 5
rank40:20330 samples completed in 3462.3527s. Avg_time = 0.1703. n_errors = 5
rank40:20650 samples completed in 3518.5299s. Avg_time = 0.1704. n_errors = 5
rank40:20970 samples completed in 3570.0575s. Avg_time = 0.1702. n_errors = 5
rank40:21290 samples completed in 3625.5021s. Avg_time = 0.1703. n_errors = 6
rank40:21610 samples completed in 3684.0150s. Avg_time = 0.1705. n_errors = 6
rank40:21930 samples completed in 3736.1911s. Avg_time = 0.1704. n_errors = 6
rank40:22250 samples completed in 3790.5868s. Avg_time = 0.1704. n_errors = 6
rank40:22570 samples completed in 3843.4441s. Avg_time = 0.1703. n_errors = 6
rank40:22890 samples completed in 3898.7499s. Avg_time = 0.1703. n_errors = 6
rank40:23210 samples completed in 3951.8254s. Avg_time = 0.1703. n_errors = 7
rank40:23530 samples completed in 4007.6469s. Avg_time = 0.1703. n_errors = 7
rank40:23850 samples completed in 4062.7022s. Avg_time = 0.1703. n_errors = 7
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank58:60 samples completed in 8.7053s. Avg_time = 0.1451. n_errors = 0
rank58:380 samples completed in 51.7884s. Avg_time = 0.1363. n_errors = 0
rank58:700 samples completed in 94.3905s. Avg_time = 0.1348. n_errors = 0
rank58:1020 samples completed in 135.3101s. Avg_time = 0.1327. n_errors = 0
rank58:1340 samples completed in 184.3234s. Avg_time = 0.1376. n_errors = 0
rank58:1660 samples completed in 226.4019s. Avg_time = 0.1364. n_errors = 0
rank58:1980 samples completed in 269.0210s. Avg_time = 0.1359. n_errors = 0
rank58:2300 samples completed in 318.9547s. Avg_time = 0.1387. n_errors = 0
rank58:2620 samples completed in 362.1786s. Avg_time = 0.1382. n_errors = 0
rank58:2940 samples completed in 403.4123s. Avg_time = 0.1372. n_errors = 0
rank58:3260 samples completed in 445.1260s. Avg_time = 0.1365. n_errors = 0
rank58:3580 samples completed in 494.5305s. Avg_time = 0.1381. n_errors = 0
rank58:3900 samples completed in 535.5106s. Avg_time = 0.1373. n_errors = 0
rank58:4220 samples completed in 579.6123s. Avg_time = 0.1373. n_errors = 0
rank58:4540 samples completed in 621.4934s. Avg_time = 0.1369. n_errors = 0
rank58:4860 samples completed in 666.7084s. Avg_time = 0.1372. n_errors = 0
rank58:5180 samples completed in 710.9882s. Avg_time = 0.1373. n_errors = 0
rank58:5500 samples completed in 755.8055s. Avg_time = 0.1374. n_errors = 0
rank58:5820 samples completed in 799.6419s. Avg_time = 0.1374. n_errors = 0
rank58:6140 samples completed in 844.0925s. Avg_time = 0.1375. n_errors = 0
rank58:6460 samples completed in 888.9169s. Avg_time = 0.1376. n_errors = 0
rank58:6780 samples completed in 931.6198s. Avg_time = 0.1374. n_errors = 0
rank58:7100 samples completed in 975.7072s. Avg_time = 0.1374. n_errors = 0
rank58:7420 samples completed in 1019.9379s. Avg_time = 0.1375. n_errors = 0
rank58:7740 samples completed in 1062.1457s. Avg_time = 0.1372. n_errors = 0
rank58:8060 samples completed in 1105.2509s. Avg_time = 0.1371. n_errors = 0
rank58:8380 samples completed in 1147.9552s. Avg_time = 0.1370. n_errors = 0
rank58:8700 samples completed in 1190.9096s. Avg_time = 0.1369. n_errors = 0
rank58:9020 samples completed in 1233.3007s. Avg_time = 0.1367. n_errors = 1
rank58:9340 samples completed in 1277.1448s. Avg_time = 0.1367. n_errors = 1
rank58:9660 samples completed in 1318.1998s. Avg_time = 0.1365. n_errors = 1
rank58:9980 samples completed in 1361.1017s. Avg_time = 0.1364. n_errors = 1
rank58:10300 samples completed in 1405.1786s. Avg_time = 0.1364. n_errors = 1
rank58:10620 samples completed in 1448.5655s. Avg_time = 0.1364. n_errors = 1
rank58:10940 samples completed in 1491.4982s. Avg_time = 0.1363. n_errors = 1
rank58:11260 samples completed in 1533.2299s. Avg_time = 0.1362. n_errors = 1
rank58:11580 samples completed in 1575.9018s. Avg_time = 0.1361. n_errors = 1
rank58:11900 samples completed in 1618.8647s. Avg_time = 0.1360. n_errors = 1
rank58:12220 samples completed in 1661.8732s. Avg_time = 0.1360. n_errors = 1
rank58:12540 samples completed in 1704.5137s. Avg_time = 0.1359. n_errors = 1
rank58:12860 samples completed in 1746.1049s. Avg_time = 0.1358. n_errors = 1
rank58:13180 samples completed in 1789.9787s. Avg_time = 0.1358. n_errors = 1
rank58:13500 samples completed in 1833.9419s. Avg_time = 0.1358. n_errors = 1
rank58:13820 samples completed in 1875.7362s. Avg_time = 0.1357. n_errors = 1
rank58:14140 samples completed in 1919.3121s. Avg_time = 0.1357. n_errors = 1
rank58:14460 samples completed in 1961.3236s. Avg_time = 0.1356. n_errors = 1
rank58:14780 samples completed in 2003.3996s. Avg_time = 0.1355. n_errors = 1
rank58:15100 samples completed in 2046.2261s. Avg_time = 0.1355. n_errors = 1
rank58:15420 samples completed in 2088.4509s. Avg_time = 0.1354. n_errors = 1
rank58:15740 samples completed in 2132.1560s. Avg_time = 0.1355. n_errors = 1
rank58:16060 samples completed in 2173.3568s. Avg_time = 0.1353. n_errors = 1
rank58:16380 samples completed in 2219.6759s. Avg_time = 0.1355. n_errors = 1
rank58:16700 samples completed in 2262.2281s. Avg_time = 0.1355. n_errors = 1
rank58:17020 samples completed in 2307.1468s. Avg_time = 0.1356. n_errors = 1
rank58:17340 samples completed in 2348.8064s. Avg_time = 0.1355. n_errors = 1
rank58:17660 samples completed in 2393.0684s. Avg_time = 0.1355. n_errors = 2
rank58:17980 samples completed in 2438.6010s. Avg_time = 0.1356. n_errors = 2
rank58:18300 samples completed in 2487.1486s. Avg_time = 0.1359. n_errors = 2
rank58:18620 samples completed in 2533.5745s. Avg_time = 0.1361. n_errors = 2
rank58:18940 samples completed in 2577.2672s. Avg_time = 0.1361. n_errors = 2
rank58:19260 samples completed in 2623.0754s. Avg_time = 0.1362. n_errors = 2
rank58:19580 samples completed in 2665.8832s. Avg_time = 0.1362. n_errors = 2
rank58:19900 samples completed in 2706.6408s. Avg_time = 0.1360. n_errors = 2
rank58:20220 samples completed in 2747.6629s. Avg_time = 0.1359. n_errors = 2
rank58:20540 samples completed in 2788.6358s. Avg_time = 0.1358. n_errors = 2
rank58:20860 samples completed in 2829.2101s. Avg_time = 0.1356. n_errors = 3
rank58:21180 samples completed in 2870.3614s. Avg_time = 0.1355. n_errors = 3
rank58:21500 samples completed in 2911.3376s. Avg_time = 0.1354. n_errors = 3
rank58:21820 samples completed in 2956.2421s. Avg_time = 0.1355. n_errors = 3
rank58:22140 samples completed in 2999.2022s. Avg_time = 0.1355. n_errors = 3
rank58:22460 samples completed in 3039.1647s. Avg_time = 0.1353. n_errors = 3
rank58:22780 samples completed in 3078.9349s. Avg_time = 0.1352. n_errors = 3
rank58:23100 samples completed in 3120.7125s. Avg_time = 0.1351. n_errors = 3
rank58:23420 samples completed in 3159.2401s. Avg_time = 0.1349. n_errors = 3
rank58:23740 samples completed in 3188.6854s. Avg_time = 0.1343. n_errors = 3
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank26:220 samples completed in 40.9731s. Avg_time = 0.1862. n_errors = 0
rank26:540 samples completed in 88.1929s. Avg_time = 0.1633. n_errors = 0
rank26:860 samples completed in 136.0165s. Avg_time = 0.1582. n_errors = 0
rank26:1180 samples completed in 185.5646s. Avg_time = 0.1573. n_errors = 0
rank26:1500 samples completed in 233.8240s. Avg_time = 0.1559. n_errors = 0
rank26:1820 samples completed in 282.6305s. Avg_time = 0.1553. n_errors = 0
rank26:2140 samples completed in 332.3841s. Avg_time = 0.1553. n_errors = 0
rank26:2460 samples completed in 379.5038s. Avg_time = 0.1543. n_errors = 0
rank26:2780 samples completed in 429.7608s. Avg_time = 0.1546. n_errors = 0
rank26:3100 samples completed in 479.6562s. Avg_time = 0.1547. n_errors = 0
rank26:3420 samples completed in 528.1745s. Avg_time = 0.1544. n_errors = 0
rank26:3740 samples completed in 577.5137s. Avg_time = 0.1544. n_errors = 0
rank26:4060 samples completed in 626.0578s. Avg_time = 0.1542. n_errors = 0
rank26:4380 samples completed in 669.5037s. Avg_time = 0.1529. n_errors = 0
rank26:4700 samples completed in 714.0173s. Avg_time = 0.1519. n_errors = 0
rank26:5020 samples completed in 758.4059s. Avg_time = 0.1511. n_errors = 0
rank26:5340 samples completed in 800.8915s. Avg_time = 0.1500. n_errors = 0
rank26:5660 samples completed in 851.1208s. Avg_time = 0.1504. n_errors = 0
rank26:5980 samples completed in 893.9074s. Avg_time = 0.1495. n_errors = 0
rank26:6300 samples completed in 937.2067s. Avg_time = 0.1488. n_errors = 0
rank26:6620 samples completed in 984.6109s. Avg_time = 0.1487. n_errors = 0
rank26:6940 samples completed in 1031.0914s. Avg_time = 0.1486. n_errors = 0
rank26:7260 samples completed in 1078.7383s. Avg_time = 0.1486. n_errors = 0
rank26:7580 samples completed in 1125.6741s. Avg_time = 0.1485. n_errors = 0
rank26:7900 samples completed in 1173.2205s. Avg_time = 0.1485. n_errors = 0
rank26:8220 samples completed in 1220.6743s. Avg_time = 0.1485. n_errors = 0
rank26:8540 samples completed in 1264.7270s. Avg_time = 0.1481. n_errors = 0
rank26:8860 samples completed in 1312.5429s. Avg_time = 0.1481. n_errors = 0
rank26:9180 samples completed in 1360.9203s. Avg_time = 0.1482. n_errors = 0
rank26:9500 samples completed in 1407.3675s. Avg_time = 0.1481. n_errors = 0
rank26:9820 samples completed in 1454.3255s. Avg_time = 0.1481. n_errors = 0
rank26:10140 samples completed in 1500.3788s. Avg_time = 0.1480. n_errors = 0
rank26:10460 samples completed in 1546.2862s. Avg_time = 0.1478. n_errors = 0
rank26:10780 samples completed in 1593.4211s. Avg_time = 0.1478. n_errors = 0
rank26:11100 samples completed in 1641.7888s. Avg_time = 0.1479. n_errors = 0
rank26:11420 samples completed in 1688.6052s. Avg_time = 0.1479. n_errors = 0
rank26:11740 samples completed in 1736.4588s. Avg_time = 0.1479. n_errors = 0
rank26:12060 samples completed in 1782.5427s. Avg_time = 0.1478. n_errors = 0
rank26:12380 samples completed in 1829.8222s. Avg_time = 0.1478. n_errors = 0
rank26:12700 samples completed in 1875.5510s. Avg_time = 0.1477. n_errors = 0
rank26:13020 samples completed in 1923.9045s. Avg_time = 0.1478. n_errors = 0
rank26:13340 samples completed in 1972.0752s. Avg_time = 0.1478. n_errors = 0
rank26:13660 samples completed in 2021.0017s. Avg_time = 0.1480. n_errors = 0
rank26:13980 samples completed in 2068.3085s. Avg_time = 0.1479. n_errors = 0
rank26:14300 samples completed in 2114.7135s. Avg_time = 0.1479. n_errors = 0
rank26:14620 samples completed in 2160.4834s. Avg_time = 0.1478. n_errors = 0
rank26:14940 samples completed in 2208.2210s. Avg_time = 0.1478. n_errors = 0
rank26:15260 samples completed in 2256.2292s. Avg_time = 0.1479. n_errors = 0
rank26:15580 samples completed in 2303.7248s. Avg_time = 0.1479. n_errors = 0
rank26:15900 samples completed in 2354.6416s. Avg_time = 0.1481. n_errors = 0
rank26:16220 samples completed in 2402.0779s. Avg_time = 0.1481. n_errors = 0
rank26:16540 samples completed in 2449.6591s. Avg_time = 0.1481. n_errors = 0
rank26:16860 samples completed in 2498.0718s. Avg_time = 0.1482. n_errors = 0
rank26:17180 samples completed in 2546.6787s. Avg_time = 0.1482. n_errors = 0
rank26:17500 samples completed in 2595.5473s. Avg_time = 0.1483. n_errors = 0
rank26:17820 samples completed in 2644.3690s. Avg_time = 0.1484. n_errors = 1
